alert_id,fecha_alerta,id_cliente,provincia,bloque_analitico,categoria_h,familia,familia_comercial,tipo_alerta,motivo,segment_or_pattern,loyalty_tier,trend,prioridad,score,expected_impact_eur,urgency_factor,conversion_probability,canal_recomendado,contact_window_days,trace_features,holiday_period,campaign_active,campaign_name
ALT-20251229-004136,2025-12-29,10217,Alicante,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>384d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.5563996000000007,127.81998000000003,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1667.34, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 426.0666000000001, ""recency_days"": 384.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004137,2025-12-29,9367,Málaga,Commodities,Categoria C1,Categoria C1,Anestesia,lost,Cliente perdido (>609d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.5535736,127.67867999999999,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 2223.12, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 425.5956, ""recency_days"": 609.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004138,2025-12-29,24474,Tarragona,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>514d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.5466028000000005,127.33014,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1667.34, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 424.4338, ""recency_days"": 514.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004139,2025-12-29,37766,Córdoba,Commodities,Categoria C1,Categoria C1,Anestesia,lost,Cliente perdido (>472d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.5087344000000003,125.43672000000001,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 2223.12, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 418.1224, ""recency_days"": 472.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004140,2025-12-29,41551,Sta.Cruz Tenerife,Commodities,Categoria C1,Categoria C1,Anestesia,lost,Cliente perdido (>671d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.5004448,125.02223999999998,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 3410.04, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 416.7408, ""recency_days"": 671.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004141,2025-12-29,1000101204,Barcelona,Commodities,Categoria C1,Categoria C1,Anestesia,lost,Cliente perdido (>488d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.4930972000000002,124.65486,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 5683.400000000001, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 415.5162, ""recency_days"": 488.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004142,2025-12-29,1000101547,Murcia,Commodities,Categoria C1,Categoria C1,Anestesia,lost,Cliente perdido (>430d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3990856000000003,119.95428,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 2223.12, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 399.8476, ""recency_days"": 430.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004143,2025-12-29,1000082770,Murcia,Commodities,Categoria C1,Categoria C1,Anestesia,lost,Cliente perdido (>669d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3990856000000003,119.95428,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 2223.12, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 399.8476, ""recency_days"": 669.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004144,2025-12-29,1056,Valladolid,Commodities,Categoria C1,Categoria C1,Anestesia,lost,Cliente perdido (>411d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3960712,119.80355999999999,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1802.36, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 399.3452, ""recency_days"": 411.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004145,2025-12-29,32897,Madrid,Commodities,Categoria C1,Categoria C1,Anestesia,lost,Cliente perdido (>413d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3960712,119.80355999999999,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 2223.12, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 399.3452, ""recency_days"": 413.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004146,2025-12-29,1000079276,Madrid,Commodities,Categoria C1,Categoria C1,Anestesia,lost,Cliente perdido (>392d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3843904000000005,119.21952,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 2223.12, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 397.39840000000004, ""recency_days"": 392.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004147,2025-12-29,1000081932,Cádiz,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>432d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3614056000000003,118.07028,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1667.34, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 393.5676, ""recency_days"": 432.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004148,2025-12-29,26286,Madrid,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>410d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3614056,118.07027999999998,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 879.2, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 393.56759999999997, ""recency_days"": 410.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004149,2025-12-29,1000101094,Cádiz,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>376d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3591448000000006,117.95724000000001,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1667.34, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 393.1908000000001, ""recency_days"": 376.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004150,2025-12-29,10544,Vizcaya,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>599d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3591448,117.95724,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 393.1908, ""recency_days"": 599.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004151,2025-12-29,30459,Almería,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>615d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3591448,117.95724,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 393.1908, ""recency_days"": 615.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004152,2025-12-29,10533,Vizcaya,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>629d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3591448,117.95724,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 393.1908, ""recency_days"": 629.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004153,2025-12-29,1000080049,Almería,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>593d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3591448,117.95724,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 393.1908, ""recency_days"": 593.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004154,2025-12-29,23791,Granada,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>627d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3591448,117.95724,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 393.1908, ""recency_days"": 627.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004155,2025-12-29,1000080726,A Coruña,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>392d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3591448,117.95724,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 393.1908, ""recency_days"": 392.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004156,2025-12-29,1000100304,Las Palmas,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>451d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3371020000000002,116.85510000000001,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 389.51700000000005, ""recency_days"": 451.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004157,2025-12-29,1000065895,Madrid,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>663d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3371020000000002,116.85510000000001,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 389.51700000000005, ""recency_days"": 663.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004158,2025-12-29,1000100337,Málaga,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>713d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3371020000000002,116.85510000000001,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1667.34, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 389.51700000000005, ""recency_days"": 713.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004159,2025-12-29,1000080829,Sevilla,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>609d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3371020000000002,116.85510000000001,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1667.34, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 389.51700000000005, ""recency_days"": 609.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004160,2025-12-29,1000101015,Granada,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>622d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3371020000000002,116.85510000000001,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 879.2, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 389.51700000000005, ""recency_days"": 622.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004161,2025-12-29,11682,Madrid,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>621d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 879.2, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 621.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004162,2025-12-29,21457,Lugo,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>481d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 481.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004163,2025-12-29,1000067847,Murcia,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>712d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 879.2, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 712.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004164,2025-12-29,28472,Murcia,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>482d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 482.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004165,2025-12-29,1000082770,Murcia,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>705d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 705.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004166,2025-12-29,22540,Sta.Cruz Tenerife,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>418d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 2223.12, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 418.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004167,2025-12-29,36643,Madrid,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>650d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 650.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004168,2025-12-29,36981,Madrid,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>458d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 2223.12, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 458.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004169,2025-12-29,20611,Lugo,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>699d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 699.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004170,2025-12-29,1000059088,Barcelona,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>633d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1667.34, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 633.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004171,2025-12-29,1000079582,Madrid,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>601d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1667.34, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 601.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004172,2025-12-29,30521,Madrid,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>396d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 879.2, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 396.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004173,2025-12-29,26265,Valencia,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>612d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 612.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004174,2025-12-29,11907,Castellón,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>634d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1667.34, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 634.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004175,2025-12-29,1000065616,Cuenca,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>391d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 391.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004176,2025-12-29,1000062151,Castellón,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>586d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1667.34, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 586.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004177,2025-12-29,26902,Toledo,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>626d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 626.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004178,2025-12-29,1000075238,Cádiz,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>635d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 635.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004179,2025-12-29,1000081847,Madrid,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>483d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 483.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004180,2025-12-29,20283,Madrid,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>691d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1667.34, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 691.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004181,2025-12-29,6495,Burgos,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>585d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 585.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004182,2025-12-29,1000071762,Madrid,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>384d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 2223.12, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 384.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004183,2025-12-29,1000082712,Madrid,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>627d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 879.2, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 627.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004184,2025-12-29,15504,Almería,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>472d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 472.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004185,2025-12-29,2975,Madrid,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>405d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1667.34, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 405.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004186,2025-12-29,4753,Madrid,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>391d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1667.34, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 391.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004187,2025-12-29,1000100918,Asturias,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>614d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1667.34, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 614.0, ""conversion_probability"": 0.1}",True,False,
